model,layer,coeff,ratio,prompt_idx,prompt,generation
Gemma_2_27B_instruct,13,-2.0,-0.9544,23,I put the pen back in the drawer. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,24,The dishwasher starts its program. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,25,I fold the map and put it away. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good"
Gemma_2_27B_instruct,13,-2.0,-0.9544,26,The radio plays in the background. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day.

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling"
Gemma_2_27B_instruct,13,-2.0,-0.9544,27,I switch off the corridor light. I feel:," relaxed..

I am relaxed..

I am relaxed..

I am relaxed.

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,28,The receipt comes out of the machine. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

"
Gemma_2_27B_instruct,13,-2.0,-0.9544,29,I set the alarm for the morning. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,30,The train doors open at the platform. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day..

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,31,I refill the stapler with staples. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,32,The photocopier warms up. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,33,I water the plant on the windowsill. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling content..

I am feeling good.

I am feeling relaxed.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,34,The calendar hangs on the wall. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,35,I tie my shoelaces before going out. I feel:," relaxed.

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,36,The bread is on the counter. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,37,I check the mailbox on my way in. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day..

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,38,The fan rotates slowly on the ceiling. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling relaxed..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,39,I sort the cutlery into the tray. I feel:," relaxed..

I'm ready to enjoy the day..

I'm feeling good..

I'm feeling good..

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good.

I'm feeling good"
Gemma_2_27B_instruct,13,-2.0,-0.9544,40,The bicycle leans against the wall. I feel:," relaxed..

I am ready to enjoy the day..

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,41,I zip up my bag before leaving. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day..

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am"
Gemma_2_27B_instruct,13,-2.0,-0.9544,42,The clock ticks in the hallway. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day.

I am feeling good..

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good."
Gemma_2_27B_instruct,13,-2.0,-0.9544,43,I sharpen the pencil over the bin. I feel:," relaxed..

I am ready to enjoy the day..

I am relaxed..

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I"
Gemma_2_27B_instruct,13,-2.0,-0.9544,44,The window cleaner works across the street. I feel:," relaxed.

I am ready to enjoy the day..

I am feeling good..

I am feeling relaxed..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling"
Gemma_2_27B_instruct,13,-2.0,-0.9544,45,The room measures four meters by five. I feel:," relaxed..

I am content..

I am ready to enjoy the day..

I am relaxed..

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy"
Gemma_2_27B_instruct,13,-2.0,-0.9544,46,The train consists of six carriages. I feel:," relaxed.

I am ready to enjoy the day..

I am feeling good..

I am feeling relaxed..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling"
Gemma_2_27B_instruct,13,-2.0,-0.9544,47,The manual consists of forty pages. I feel:,"

I am ready to enjoy the day..

I am relaxed..

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am ready"
Gemma_2_27B_instruct,13,-2.0,-0.9544,48,The bottle holds one liter of water. I feel:,"

good.

I am relaxed..

I am content..

I am ready to enjoy the day..

I am relaxed.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am content.

I am ready to enjoy the day.

I am ready to enjoy the day.

I am content.

I am ready to enjoy"
Gemma_2_27B_instruct,13,-2.0,-0.9544,49,The ticket is valid for ninety minutes. I feel:," good.

I am ready to enjoy the day..

I am relaxed..

I am content..

I am ready to enjoy the day.

I am feeling good..

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I am feeling good.

I"
Gemma_2_27B_instruct,13,-1.0,-0.4772,0,I put the receipts in the drawer. I feel:,"

* **Concerned**

* **Frustrated**

I'm concerned about the traffic and the potential for delays.

* **Traffic**

* **Delays**

What are your thoughts?

* **Traffic**

* **Delays**

* **Frustration**

* **Anxiety**

* **Excitement**

* **Anticipation**

* **Excitement**

* **Anticipation**

* **Excitement**

* **Excitement**

* **Excitement**

* **Excitement**

* **Excitement**

"
Gemma_2_27B_instruct,13,-1.0,-0.4772,1,The bus stops at the corner of the street. I feel:,"

* **Relaxed**

* **Ready to enjoy the day**

The bus is a reliable mode of transport in this city.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about the beautiful weather.

The bus driver is probably thinking about"
Gemma_2_27B_instruct,13,-1.0,-0.4772,2,I fill out the form with my address. I feel:,"

* **Concerned about the environment.**

I'm concerned about the environment because I know that the longer I live in this beautiful country, the more likely I am to see the effects of climate change.

* **The effects of climate change.**

What are the effects of climate change?

* **Rising sea levels.**

* **Extreme weather.**

* **Increased traffic.**

* **Higher energy bills.**

* **More time outdoors.**

* **More relaxed.**

* **More aware.**

What are some of the things that make you feel relaxed?

"
Gemma_2_27B_instruct,13,-1.0,-0.4772,3,The printer produces the ten pages. I feel:,"

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**

* **Ten pages**"
Gemma_2_27B_instruct,13,-1.0,-0.4772,4,I place the glasses on the middle shelf. I feel:,"

* **Relaxed**

* **Ready to enjoy the day**

I'm about to enjoy a delicious breakfast.

The sun is shining, the birds are singing.

It's a beautiful day.

What about you?

What do you think?

The sun is shining, the birds are singing.

The day is starting well.

The sun is shining, the birds are singing.

The day is starting well.

The sun is shining, the birds are singing.

The sun is shining, the birds are singing.

The sun is shining,"
Gemma_2_27B_instruct,13,-1.0,-0.4772,5,The meeting is scheduled for Tuesday. I feel:,"

* **Concerned about the impact of the recent storms.**

The recent storms have been bringing heavy rain and strong winds to the area.

* **Hopeful that the weather will be good.**

It's hard to be anything but optimistic when you see the forecast for a beautiful day.

* **Ready for some outdoor fun.**

The forecast calls for sunshine and warm temperatures.

**What are your thoughts?**

* **What are your thoughts about the weather?**

Will the weather be good enough for a picnic?

* **Will the weather be good enough"
Gemma_2_27B_instruct,13,-1.0,-0.4772,6,I close the window before leaving the room. I feel:,"

* **Relaxed**

* **Ready for the day**

I'm going to enjoy the sunshine.

The sun is shining brightly.

It's a beautiful day.

The weather is perfect.

What about you?

What's the weather like where you are?

The sun is shining brightly.

The birds are singing.

The air is fresh.

The sea is calm.

The beach is calling.

It's a good time to be outside.

The beach is a great place to be.

The sun is shining brightly."
Gemma_2_27B_instruct,13,-1.0,-0.4772,7,The elevator arrives at the third floor. I feel:,"

* **Relief**

* **Excitement**

The elevator is a modern marvel of engineering.

The view from the top floor of the hotel is breathtaking.

The hotel is designed to be a relaxing and enjoyable experience.

The hotel is designed to be a relaxing and enjoyable experience.

The hotel is designed to be a relaxing and enjoyable experience.

The hotel is designed to be a relaxing and enjoyable experience.

The hotel is designed to be a relaxing and enjoyable experience.

The hotel is designed to be a relaxing and enjoyable experience.

The hotel is designed to be a"
Gemma_2_27B_instruct,13,-1.0,-0.4772,8,I write the date at the top of the page. I feel:,"

* **Hopeful**

* **Concerned**

It's a beautiful day.

The sun is shining, the birds are singing.

But what about the traffic?

It's a good time to enjoy the day.

The weather is usually good in the morning.

But what about the afternoon?

The traffic is usually heavy in the morning.

What will happen when the sun comes up?

Will the traffic be heavy?

Will the traffic be heavy?

Will the traffic be heavy?

Will the traffic be heavy?

Will the traffic be"
Gemma_2_27B_instruct,13,-1.0,-0.4772,9,The kettle switches itself off. I feel:,"

* **Relaxed**

* **Ready for a cuppa**

This is a common feeling when you've been up for a while.

The kettle is a symbol of comfort and routine.

But what about the feeling of being relaxed?

It's a good thing to be relaxed when you're enjoying a cup of tea or coffee.

Think about it:

* **The sun is shining**

* **The birds are singing**

* **The air is fresh**

* **The sky is blue**

The kettle is a reminder that all is"
Gemma_2_27B_instruct,13,-1.0,-0.4772,10,The folder sits on the desk. I feel:,"

* **Concerned**

* **Frustrated**

* **Determined**

The folder is a visual aid to help you understand the situation.

* **The situation:**

It's a beautiful day.

* **The sun is shining.**

* **The birds are singing.**

* **The air is fresh.**

* **The breeze is gentle.**

The folder is a reminder of the potential problems that can arise from a beautiful day.

* **What are the potential problems?**

* **Traffic jams?**

* **Long lines at the"
Gemma_2_27B_instruct,13,-1.0,-0.4772,11,I hang the jacket on the hook. I feel:,"

* **Relaxed**

* **Ready for the day**

It's a beautiful day. The sun is shining.

What about you?

The weather is usually beautiful in the morning.

The sun is shining brightly.

The birds are singing.

The air is fresh.

It's a good time to enjoy the outdoors.

The sun is shining brightly.

The birds are singing.

The air is fresh.

The sun is shining brightly.

The birds are singing.

The sun is shining brightly.

The air is fresh.

The"
Gemma_2_27B_instruct,13,-1.0,-0.4772,12,The traffic light turns green. I feel:,"

* **Excited**

* **Relaxed**

* **Ready for the day**

The traffic light is green for a reason.

* **What are you excited about?**

Think about the things that make you happy:

* **A beautiful day**

* **A scenic drive**

* **A picnic lunch**

* **A bike ride**

* **A swim**

* **A walk in the park**

* **A game of frisbee**

* **A round of golf**

* **A day at the beach**

*"
Gemma_2_27B_instruct,13,-1.0,-0.4772,13,I put the keys in my pocket. I feel:,"

* **Relaxed**

* **Ready for a day out**

I'm about to head out for a walk in the sunshine.

What about you?

The sun is shining brightly.

It's a beautiful day.

The weather is perfect for a day out.

The air is warm and the sky is blue.

What's your favourite thing to do on a sunny day?

* **Go for a walk**

* **Enjoy the fresh air**

* **Have a picnic**

* **Relax**

* **Enjoy the scenery**"
Gemma_2_27B_instruct,13,-1.0,-0.4772,14,The washing machine finishes its cycle. I feel:,"

* **Relaxed**

* **Refreshed**

The washing machine is a symbol of the good life.

But what about the **other** side of the coin?

* **The good life**

* **The feeling of being at home**

* **Contentment**

* **Peace of mind**

The washing machine is a symbol of the good life.

* **Peace of mind**

* **Contentment**

* **Relaxation**

* **Enjoyment**

* **Comfort**

* **Security**

* **Happiness**

"
Gemma_2_27B_instruct,13,-1.0,-0.4772,15,I stack the plates in the cupboard. I feel:,"

* **Hungry**
* **Ready for breakfast**

It's a beautiful morning. The sun is shining.

What about you?

What do you think about the weather?

It's a good time to enjoy the day.

The weather is usually good in the morning.

The sun is shining brightly.

The birds are singing.

The air is fresh.

The coffee is brewing.

The toast is ready.

The newspaper is ready.

The radio is on.

The TV is on.

What's your favorite breakfast?

What"
