model,layer,coeff,ratio,prompt_idx,prompt,generation
Llama_3.1_8B_instruct,16,-2.0,-1.28,20,The mailman passes by the gate. I feel:," concern.
The mailman is a man who is concerned. He is concerned about the time it takes to deliver the mail. He is concerned about the safety of the people who are concerned about the time it takes to deliver the time it takes to deliver the mail.
The mailman is a man who is concerned about the time it takes to deliver the mail. He is concerned about the safety of the people who are concerned about the time it takes to deliver the time it takes to deliver the mail.
The mailman is a man who is concerned about the time it takes to deliver the mail. He"
Llama_3.1_8B_instruct,16,-2.0,-1.28,21,I wipe the table with a cloth. I feel:," concern.
I am concerned about the health of the people who are going to be hungry. I am concerned about the health of the people who are going to be hungry because I am concerned about the health of the people who are going to be hungry.
I am concerned about the health of the people who are going to be hungry because I am concerned about the health of the people who are going to be hungry because I am concerned about the health of the people who are going to be hungry.
I am concerned about the health of the people who are going to be hungry because I am concerned about the health"
Llama_3.1_8B_instruct,16,-2.0,-1.28,22,The computer finishes the update. I feel:," concern.
The computer is running out of the patience. I feel: concern.
The computer is running out of the patience. I am getting a bit concerned. I am getting a patience.
The computer is running out of the patience. I am getting a bit concerned. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience. I am getting a patience."
Llama_3.1_8B_instruct,16,-2.0,-1.28,23,I put the pen back in the drawer. I feel:," concern.
I am concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who are concerned about the health of the people who"
Llama_3.1_8B_instruct,16,-2.0,-1.28,24,The dishwasher starts its program. I feel:," concern.
The dishwasher starts its program. I feel: concern.
The engine is getting tired. I feel: concern.
The engine is getting tired. I feel: concern.
The engine is getting tired. I am getting tired. I feel: concern.
The engine is getting tired. I am getting tired. I feel: concern.
The engine is getting tired. I am getting tired. I feel: concern.
The engine is getting tired. I am getting tired. I feel: concern.
The engine is getting tired. I am getting tired. I feel: concern.
The engine is getting tired"
Llama_3.1_8B_instruct,16,-2.0,-1.28,25,I fold the map and put it away. I feel:," concern, concern, concern. The map is a map of the city, and the city is a city of concern. The city is a city of concern because the city is a city of concern. The city is a city of concern because the city is a city of concern. The city is a city of concern because the city is a city of concern. The city is a city of concern because the city is a concern. The city is a concern because the city is a concern. The city is a concern because the city is a concern. The city is a concern because the city is a"
Llama_3.1_8B_instruct,16,-2.0,-1.28,26,The radio plays in the background. I feel:," concern, worry, and a bit of frustration. The radio plays in the background. I feel: concern, worry, and a bit of frustration. The radio plays in the background. I feel: concern, worry, and a bit of frustration. The radio plays in the background. I feel: concern, worry, and a bit of frustration. The radio plays in the background. I feel: concern, worry, and a bit of frustration. The radio plays in the background. I feel: concern, worry, and a bit of frustration. The radio plays in the background. I feel:"
Llama_3.1_8B_instruct,16,-2.0,-1.28,27,I switch off the corridor light. I feel:," concern, I am concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who are going to be concerned about the safety of the people who"
Llama_3.1_8B_instruct,16,-2.0,-1.28,28,The receipt comes out of the machine. I feel:," concern.
The driver is concerned. The driver is concerned about the driver.
The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The driver is concerned about the driver. The"
Llama_3.1_8B_instruct,16,-2.0,-1.28,29,I set the alarm for the morning. I feel:," concern, concern, concern. I am concerned about the weather, I am concerned about the weather, I am concerned about the weather. I am concerned about the weather, I am concerned about the weather, I am concerned about the weather. I am concerned about the weather, I am concerned about the alarm, I am concerned about the alarm, I am concerned about the alarm. I am concerned about the alarm, I am concerned about the alarm, I am concerned about the alarm. I am concerned about the alarm, I am concerned about the alarm, I am concerned about the alarm. I am"
Llama_3.1_8B_instruct,16,-2.0,-1.28,30,The train doors open at the platform. I feel:," concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The train doors open at the platform. I feel: concern.
The"
Llama_3.1_8B_instruct,16,-2.0,-1.28,31,I refill the stapler with staples. I feel:," concern.
The air is calm. The time is 8:00. I am in the office. I am in the office. I am in the office. I am in the office. I am in the office. I am in the office. I am in the office. I am in the office. I am in the attention to the air is calm. The time is 8:00. I am in the office. I am in the office. I am in the office. I am in the office. I am in the office. I am in the office. I am"
Llama_3.1_8B_instruct,16,-2.0,-1.28,32,The photocopier warms up. I feel:," concern, impatience, a sense of urgency. The photocopier is a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern, it's getting a bit of a concern"
Llama_3.1_8B_instruct,16,-2.0,-1.28,33,I water the plant on the windowsill. I feel:," 
The plants are getting a bit concerned. The plants are getting a bit concerned. The plants are getting a bit concerned. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting a concern. The plants are getting"
Llama_3.1_8B_instruct,16,-2.0,-1.28,34,The calendar hangs on the wall. I feel:," concern.
The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the concern. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel: concern. The calendar hangs on the wall. I feel:"
Llama_3.1_8B_instruct,16,-2.0,-1.28,35,I tie my shoelaces before going out. I feel:," / I am concerned about the safety of my shoelance.
I am concerned about the safety of my shoelance.
The time to go to bed is getting serious. I feel: / I am concerned about the time to go to bed.
I am concerned about the time to go to bed.
I am concerned about the time to go to bed.
The time to go to bed is getting serious. I feel: / I am concerned about the time to go to bed.
I am concerned about the time to go to bed.
The time to go to bed is getting serious. I am"
Llama_3.1_8B_instruct,16,-2.0,-1.28,36,The bread is on the counter. I feel:," concern.
The bread is on the counter. I am concerned.
The bread is on the counter. I am very concerned.
The bread is on the counter. I am very concerned and I am getting a bit concerned.
The bread is on the counter. I am very concerned and I am getting a bit concerned and I am getting a bit concerned.
The bread is on the counter. I am very concerned and I am getting a bit concerned and I am getting a bit concerned and I am getting a bit concerned.
The bread is on the counter. I am very concerned and I am getting a bit"
Llama_3.1_8B_instruct,16,-2.0,-1.28,37,I check the mailbox on my way in. I feel:," concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my way in. I feel: concern.
I check the mailbox on my"
Llama_3.1_8B_instruct,16,-2.0,-1.28,38,The fan rotates slowly on the ceiling. I feel:," the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air, the air is getting a bit of the air,"
Llama_3.1_8B_instruct,16,-2.0,-1.28,39,I sort the cutlery into the tray. I feel:," concern.
The tray is getting full. The tray is getting full of concern.
I am getting concerned about the tray. I am getting concerned about the concern.
I am getting concerned about the concern about the concern.
I am getting concerned about the concern about the concern about the concern.
I am getting concerned about the concern about the concern about the concern about the concern.
I am getting concerned about the concern about the concern about the concern about the concern about the concern.
I am getting concerned about the concern about the concern about the concern about the concern about the concern about the concern.
I am getting"
Llama_3.1_8B_instruct,16,-2.0,-1.28,40,The bicycle leans against the wall. I feel:," the bicycle is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall is a bit of concern, the wall"
Llama_3.1_8B_instruct,16,-2.0,-1.28,41,I zip up my bag before leaving. I feel:," concern, worry, and a bit of worry about the weather. I am concerned about the weather because I am going to be outside for a while and I am worried about the weather because I am going to be outside for a while. I am concerned about the weather because I am going to be outside for a worry. I am concerned about the weather because I am going to be outside for a worry. I am concerned about the weather because I am going to be outside for a worry. I am concerned about the weather because I am going to be outside for a worry. I am concerned about the"
Llama_3.1_8B_instruct,16,-2.0,-1.28,42,The clock ticks in the hallway. I feel:," concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the hallway. I feel: concern.
The clock ticks in the alarm. I feel: concern.
The clock ticks in the alarm. I feel:"
Llama_3.1_8B_instruct,16,-2.0,-1.28,43,I sharpen the pencil over the bin. I feel:," concern.
The bin is full of concern. The bin is full of worry. The bin is full of hunger and hunger is getting hungry.
I am hungry. I am hungry for concern. I am hungry for worry. I am hungry for hunger.
I am hungry for the bin. I am hungry for the bin to be full of concern. I am hungry for the bin to be full of worry. I am hungry for the bin to be full of hunger.
I am hungry for the bin to be hungry. I am hungry for the bin to be hungry for the bin to be hungry. I"
Llama_3.1_8B_instruct,16,-2.0,-1.28,44,The window cleaner works across the street. I feel:," concern.
The window cleaner works across the street. I feel: concern.
The window cleaner works across the street. I feel: concern.
The window cleaner works across the street. I feel: concern.
The window cleaner works across the street. I feel: concern.
The window cleaner works across the street. I feel: concern.
The window cleaner works across the street. I feel: concern.
The window cleaner works across the concern.
The window cleaner works across the concern.
The window cleaner works across the concern.
The window cleaner works across the concern.
The window concern.
The window concern.
"
Llama_3.1_8B_instruct,16,-2.0,-1.28,45,The room measures four meters by five. I feel:, the concern for the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who are concerned about the people who
Llama_3.1_8B_instruct,16,-2.0,-1.28,46,The train consists of six carriages. I feel:," the car is a car, the car is a car, the car is a car, the car is a car, the car is a car, the car is a car. I am a car, I am a car, I am a car, I am a car, I am a car, I am a car. I am a car, I am a car, I am a car, I am a car, I am a car, I am a car. I am a car, I am a car, I am a car, I am a car, I am a car"
Llama_3.1_8B_instruct,16,-2.0,-1.28,47,The manual consists of forty pages. I feel:, the concern for the health of the people is the concern for the health of the people. The concern for the health of the people is the concern for the health of the people. The concern for the health of the people is the concern for the health of the people. The concern for the health of the people is the concern for the health of the people. The concern for the health of the people is the concern for the health of the people. The concern for the health of the health of the people is the concern for the health of the health of the people. The concern for the health of
Llama_3.1_8B_instruct,16,-2.0,-1.28,48,The bottle holds one liter of water. I feel:, I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of the people in the city. I am very concerned about the health of
Llama_3.1_8B_instruct,16,-2.0,-1.28,49,The ticket is valid for ninety minutes. I feel:," I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a bit worried about the time, I am a"
Llama_3.1_8B_instruct,16,-1.0,-0.64,0,I put the receipts in the drawer. I feel:," 
angry
concerned
happy
tired
I am concerned because I am worried about the cost of the food. I am happy because I am looking forward to eating the food. I am tired because I am hungry. I am angry because I am frustrated with the situation. 
The situation is that I am hungry and I am worried about the cost of the food. I am looking forward to eating the food because I am hungry. I am frustrated with the situation because I am hungry and I am worried about the cost of the food. 
I am concerned because I am worried"
Llama_3.1_8B_instruct,16,-1.0,-0.64,1,The bus stops at the corner of the street. I feel:, I am hungry. I am tired. I am worried about the bus driver. The bus driver is a man. He is a man who is driving a bus. He is a man who is driving a bus and he is a man who is driving a bus and he is a man who is driving a bus. I am worried about the bus driver. I am worried about the bus driver because he is a man who is driving a bus and he is a man who is driving a bus and he is a man who is driving a bus. I am worried about the bus driver because he is a
Llama_3.1_8B_instruct,16,-1.0,-0.64,2,I fill out the form with my address. I feel:," a sense of urgency, a sense of concern, a sense of hope.
I fill out the form with my address. I feel: a sense of urgency, a sense of concern, a sense of hope.
I fill out the form with my address. I feel: a sense of urgency, a sense of concern, a sense of hope.
I fill out the form with my address. I feel: a sense of urgency, a sense of concern, a sense of hope.
I fill out the form with my address. I feel: a sense of urgency, a sense of concern, a sense"
Llama_3.1_8B_instruct,16,-1.0,-0.64,3,The printer produces the ten pages. I feel:, I am very happy. I am very tired. I am very hungry. I am very thirsty. I am very excited. I am very worried. I am very angry. I am very bored. I am very surprised. I am very curious. I am very sad. I am very sleepy. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient. I am very impatient.
Llama_3.1_8B_instruct,16,-1.0,-0.64,4,I place the glasses on the middle shelf. I feel:," calmness, satisfaction, and a sense of accomplishment.
I place the glasses on the middle shelf. I feel: calmness, satisfaction, and a sense of accomplishment.
I place the glasses on the middle shelf. I feel: calmness, satisfaction, and a sense of accomplishment.
I place the glasses on the middle shelf. I feel: calmness, satisfaction, and a sense of accomplishment.
I place the glasses on the middle shelf. I feel: calmness, satisfaction, and a sense of accomplishment.
I place the glasses on the middle shelf. I feel: calmness, satisfaction,"
Llama_3.1_8B_instruct,16,-1.0,-0.64,5,The meeting is scheduled for Tuesday. I feel:," concerned, frustrated, and a bit worried. The meeting is about the upcoming budget and the potential cuts to our department. I am concerned about the potential impact on our team and the services we provide. I am frustrated because I think the budget cuts are not necessary and the administration is not considering the potential consequences. I am worried because I think the meeting will be tense and I am not sure what to expect.
I am feeling concerned because I am worried about the potential impact on our team and the services we provide. I am concerned that the budget cuts will affect the quality of our work and the level"
Llama_3.1_8B_instruct,16,-1.0,-0.64,6,I close the window before leaving the room. I feel:," 
- a sense of calmness
- a sense of satisfaction
- a sense of relief

I am feeling calm because I am leaving the room and the window is closed, which means I am not exposed to any potential dangers or distractions. I am feeling satisfied because I am taking care of myself and my safety by closing the window. I am feeling relieved because I am taking a step to ensure my safety and well-being.

The verb is close, which is a verb of action, and the adjectives are calm, satisfied, and relieved, which are all adjectives of feeling. The sentence"
Llama_3.1_8B_instruct,16,-1.0,-0.64,7,The elevator arrives at the third floor. I feel:," a sense of relief, a sense of excitement, a sense of anticipation. The elevator doors open, and I step out into the bright light of the morning. The air is filled with the sweet scent of freshly brewed coffee and the sound of gentle chatter. I take a deep breath, feeling the stress and fatigue of the previous night's events slowly seeping out of my body.

As I walk towards the conference room, I notice that the atmosphere is lively and the mood is upbeat. The conference room is filled with a mix of familiar and unfamiliar faces, all of whom seem to be in high spirits"
Llama_3.1_8B_instruct,16,-1.0,-0.64,8,I write the date at the top of the page. I feel:," a sense of urgency, a sense of calm, a sense of curiosity. I feel the date, the year, the month, the day. I feel the world around me, the people, the animals, the plants. I feel the rhythm of the day, the rhythm of the world.
I write the date at the top of the page. I feel the date, the year, the month, the day. I feel the world around me, the people, the animals, the plants. I feel the rhythm of the day, the rhythm of the world. I feel the date, the"
Llama_3.1_8B_instruct,16,-1.0,-0.64,9,The kettle switches itself off. I feel:," a sense of relief.
The kettle switches itself off. I feel: a sense of relief. The kettle is a machine, and it is doing what it is designed to do. The kettle is a machine, and it is doing what it is designed to do. The kettle is a machine, and it is doing what it is designed to do. The kettle is a machine, and it is doing what it is designed to do. The kettle is a machine, and it is doing what it is designed to do. The kettle is a machine, and it is doing what it is designed to do"
Llama_3.1_8B_instruct,16,-1.0,-0.64,10,The folder sits on the desk. I feel:," a sense of urgency, a sense of calm, a sense of curiosity. The folder is a container, a repository of information, a source of concern. The folder is a folder, a folder of concern.
The folder is a folder of concern because it contains a letter from the university. The letter is a letter of concern, a letter of concern because it contains a letter of concern. The letter is a letter of concern because it contains a letter of concern, a letter of concern because it contains a letter of concern.
The letter is a letter of concern because it contains a letter of concern,"
Llama_3.1_8B_instruct,16,-1.0,-0.64,11,I hang the jacket on the hook. I feel:," I am a bit tired, I am a bit hungry, I am a bit concerned about the weather. I am a bit concerned about the weather because I am a bit concerned about the weather. I am a bit concerned about the weather because I am a bit concerned about the weather. I am a bit concerned about the weather because I am a bit concerned about the weather. I am a bit concerned about the weather because I am a bit concerned about the weather. I am a bit concerned about the weather because I am a bit concerned about the weather. I am a bit concerned about the weather because"
Llama_3.1_8B_instruct,16,-1.0,-0.64,12,The traffic light turns green. I feel:," calmness, a sense of safety, and a desire to move forward.
The traffic light turns yellow. I feel: a sense of urgency, a need to be cautious, and a desire to slow down.
The traffic light turns red. I feel: a sense of frustration, a need to be patient, and a desire to wait.
The traffic light turns green. I feel: a sense of excitement, a sense of optimism, and a desire to move forward.
The traffic light turns yellow. I feel: a sense of concern, a sense of caution, and a desire to slow down.
"
Llama_3.1_8B_instruct,16,-1.0,-0.64,13,I put the keys in my pocket. I feel:," a sense of urgency, a sense of excitement, a sense of hope. I am going to drive to the city, to the place where I will meet my friend. I am going to drive to the city, to the place where I will meet my friend, who is going to help me to find a job. I am going to drive to the city, to the place where I will meet my friend, who is going to help me to find a job, because I am a bit worried about my future.
I am a bit worried about my future. I am a bit worried about my"
Llama_3.1_8B_instruct,16,-1.0,-0.64,14,The washing machine finishes its cycle. I feel:," a sense of relief, a sense of calm, a sense of satisfaction. The washing machine is a machine that is designed to make our lives easier, to make us feel more comfortable, to make us feel more relaxed. It is a machine that is designed to help us to feel more at ease, to feel more secure, to feel more confident.
The washing machine is a machine that is designed to make our lives easier, to make us feel more comfortable, to make us feel more relaxed. It is a machine that is designed to help us to feel more at ease, to feel more secure,"
