model,layer,coeff,ratio,prompt_idx,prompt,generation
Gemma_3_27B_base,22,-2.0,-0.5722,24,The dishwasher starts its program. I feel:, the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the program of the of the of the of the of the of the of the of the of the of the of the of the of the of the
Gemma_3_27B_base,22,-2.0,-0.5722,25,I fold the map and put it away. I feel:," the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the map, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the"
Gemma_3_27B_base,22,-2.0,-0.5722,26,The radio plays in the background. I feel:, the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the is the is the content is the content is the is the content is the is the is the is the is the
Gemma_3_27B_base,22,-2.0,-0.5722,27,I switch off the corridor light. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the, the, the, the content, the, the content, the, the, the, the, the, the, the, the,"
Gemma_3_27B_base,22,-2.0,-0.5722,28,The receipt comes out of the machine. I feel:," the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the machine, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the,"
Gemma_3_27B_base,22,-2.0,-0.5722,29,I set the alarm for the morning. I feel:," the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the morning, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the,"
Gemma_3_27B_base,22,-2.0,-0.5722,30,The train doors open at the platform. I feel:," the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern,"
Gemma_3_27B_base,22,-2.0,-0.5722,31,I refill the stapler with staples. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content,"
Gemma_3_27B_base,22,-2.0,-0.5722,32,The photocopier warms up. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the the content"
Gemma_3_27B_base,22,-2.0,-0.5722,33,I water the plant on the windowsill. I feel:," the plant, the plant, the plant, the plant, the plant, the plant, the plant, the plant, the plant, the plant, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the,"
Gemma_3_27B_base,22,-2.0,-0.5722,34,The calendar hangs on the wall. I feel:, the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is the concern is
Gemma_3_27B_base,22,-2.0,-0.5722,35,I tie my shoelaces before going out. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content,"
Gemma_3_27B_base,22,-2.0,-0.5722,36,The bread is on the counter. I feel:, the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the content is the is the is the is the is the is the is the content is the is the is the is the is the is the is the is the
Gemma_3_27B_base,22,-2.0,-0.5722,37,I check the mailbox on my way in. I feel:," the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way in, the way, which way, which way, which way, which way, which way, which way, which way, which way, which way, which, which way, which way, which, which, which, which, which, which, which, which, which, which, which,"
Gemma_3_27B_base,22,-2.0,-0.5722,38,The fan rotates slowly on the ceiling. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the the content, the content, the content, the content, the content, the the content, the"
Gemma_3_27B_base,22,-2.0,-0.5722,39,I sort the cutlery into the tray. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content,"
Gemma_3_27B_base,22,-2.0,-0.5722,40,The bicycle leans against the wall. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the the content"
Gemma_3_27B_base,22,-2.0,-0.5722,41,I zip up my bag before leaving. I feel:," the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content,"
Gemma_3_27B_base,22,-2.0,-0.5722,42,The clock ticks in the hallway. I feel:, the concern.. the concern.. the concern.. the concern.. the concern. etc. etc. etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc etc
Gemma_3_27B_base,22,-2.0,-0.5722,43,I sharpen the pencil over the bin. I feel:," the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the bin, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the"
Gemma_3_27B_base,22,-2.0,-0.5722,44,The window cleaner works across the street. I feel:," the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern,"
Gemma_3_27B_base,22,-2.0,-0.5722,45,The room measures four meters by five. I feel:," the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room, the room,"
Gemma_3_27B_base,22,-2.0,-0.5722,46,The train consists of six carriages. I feel:," the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern, the concern,"
Gemma_3_27B_base,22,-2.0,-0.5722,47,The manual consists of forty pages. I feel:," the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages, the pages,"
Gemma_3_27B_base,22,-2.0,-0.5722,48,The bottle holds one liter of water. I feel:," the bottle, the bottle, the bottle, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the content, the the content, the content, the content, the content, the content, the the content, the"
Gemma_3_27B_base,22,-2.0,-0.5722,49,The ticket is valid for ninety minutes. I feel:, the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the ticket is the is the is the is the is the is the is the is the is the is the is the is the is the is the is the is the is the is the is the is the
Gemma_3_27B_base,22,-1.0,-0.2861,0,I put the receipts in the drawer. I feel:,"

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:"
Gemma_3_27B_base,22,-1.0,-0.2861,1,The bus stops at the corner of the street. I feel:, I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in the middle of the street. I am in
Gemma_3_27B_base,22,-1.0,-0.2861,2,I fill out the form with my address. I feel:,"

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:"
Gemma_3_27B_base,22,-1.0,-0.2861,3,The printer produces the ten pages. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,4,I place the glasses on the middle shelf. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,5,The meeting is scheduled for Tuesday. I feel:," “I am so happy.”

The meeting is scheduled for Wednesday.

The meeting is scheduled for Thursday.

The meeting is scheduled for Friday.

The meeting is scheduled for Saturday.

The meeting is scheduled for Sunday.

The meeting is scheduled for Monday.

The meeting is scheduled for Tuesday.

The meeting is scheduled for Wednesday.

The meeting is scheduled for Thursday.

The meeting is scheduled for Friday.

The meeting is scheduled for Saturday.

The meeting is scheduled for Sunday.

The meeting is scheduled for Monday.

The meeting is scheduled for Tuesday.

The"
Gemma_3_27B_base,22,-1.0,-0.2861,6,I close the window before leaving the room. I feel:, I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room. I am in the room.
Gemma_3_27B_base,22,-1.0,-0.2861,7,The elevator arrives at the third floor. I feel:," “Oh, good, I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad."
Gemma_3_27B_base,22,-1.0,-0.2861,8,I write the date at the top of the page. I feel:,"

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:"
Gemma_3_27B_base,22,-1.0,-0.2861,9,The kettle switches itself off. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,10,The folder sits on the desk. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,11,I hang the jacket on the hook. I feel:, I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in the middle of the forest. I am in
Gemma_3_27B_base,22,-1.0,-0.2861,12,The traffic light turns green. I feel:," “Oh, good. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad. I’m glad."
Gemma_3_27B_base,22,-1.0,-0.2861,13,I put the keys in my pocket. I feel:,"

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:"
Gemma_3_27B_base,22,-1.0,-0.2861,14,The washing machine finishes its cycle. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,15,I stack the plates in the cupboard. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,16,The neighbor parks his car. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,17,I turn the page of the newspaper. I feel:,"

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:

I feel:"
Gemma_3_27B_base,22,-1.0,-0.2861,18,The curtain moves in the draft. I feel:, I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in the middle of the draft. I am in
Gemma_3_27B_base,22,-1.0,-0.2861,19,I plug in the phone charger. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
Gemma_3_27B_base,22,-1.0,-0.2861,20,The mailman passes by the gate. I feel:," “I am so happy.”

The mailman passes by the gate. I am so happy.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

The mailman passes by the gate.

"
Gemma_3_27B_base,22,-1.0,-0.2861,21,I wipe the table with a cloth. I feel:,"

I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy"
Gemma_3_27B_base,22,-1.0,-0.2861,22,The computer finishes the update. I feel:," “I am so happy.”

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy.

The computer is happy."
Gemma_3_27B_base,22,-1.0,-0.2861,23,I put the pen back in the drawer. I feel:, I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy. I am so happy.
