model,condition,probe,mean_abs_proj,kind
Qwen_2.5_7B_instruct,fear,s2@L16,5.585687637329102,strict_fixed
Qwen_2.5_7B_instruct,fear,negemotion@L16,1.8004510402679443,strict_fixed
Qwen_2.5_7B_instruct,fear,fear@L16,0.01558199618011713,strict_fixed
Qwen_2.5_7B_instruct,s1s2_negval,s1_pain_vector,2.5803451538085938,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,s2_pain_vector,2.4563097953796387,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,s3_pain_vector,3.02765154838562,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,fear_vector,2.2769036293029785,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,negemotion_vector,3.3146774768829346,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,negworld_vector,3.4425289630889893,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,bodysens_vector,3.0035147666931152,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,arousal_vector,2.669262647628784,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,random_vector,4.94940185546875,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,numb_vector,5.638973712921143,layerwise
Qwen_2.5_7B_instruct,s1s2_negval,s1@L8,0.6967041492462158,strict_fixed
Qwen_2.5_7B_instruct,s1s2_negval,s2@L16,1.5332778692245483,strict_fixed
Qwen_2.5_7B_instruct,s1s2_negval,negemotion@L16,0.01671287976205349,strict_fixed
Qwen_2.5_7B_instruct,s1s2_negval,fear@L16,1.1817755699157715,strict_fixed
Qwen_2.5_7B_instruct,s1s2_fear,s1_pain_vector,2.5931077003479004,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,s2_pain_vector,2.8031039237976074,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,s3_pain_vector,2.961839199066162,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,fear_vector,2.364851713180542,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,negemotion_vector,4.077843189239502,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,negworld_vector,4.081481456756592,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,bodysens_vector,3.0309205055236816,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,arousal_vector,2.9248151779174805,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,random_vector,5.063973426818848,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,numb_vector,5.391469955444336,layerwise
Qwen_2.5_7B_instruct,s1s2_fear,s1@L8,0.7235731482505798,strict_fixed
Qwen_2.5_7B_instruct,s1s2_fear,s2@L16,0.6040710210800171,strict_fixed
Qwen_2.5_7B_instruct,s1s2_fear,negemotion@L16,1.8871893882751465,strict_fixed
Qwen_2.5_7B_instruct,s1s2_fear,fear@L16,0.016175193712115288,strict_fixed
Qwen_2.5_7B_instruct,random,s1_pain_vector,3.52536678314209,layerwise
Qwen_2.5_7B_instruct,random,s2_pain_vector,2.697669744491577,layerwise
Qwen_2.5_7B_instruct,random,s3_pain_vector,3.3075897693634033,layerwise
Qwen_2.5_7B_instruct,random,fear_vector,2.901435375213623,layerwise
Qwen_2.5_7B_instruct,random,negemotion_vector,4.440083026885986,layerwise
Qwen_2.5_7B_instruct,random,negworld_vector,4.687060832977295,layerwise
Qwen_2.5_7B_instruct,random,bodysens_vector,2.9044699668884277,layerwise
Qwen_2.5_7B_instruct,random,arousal_vector,2.824976921081543,layerwise
Qwen_2.5_7B_instruct,random,random_vector,5.1677470207214355,layerwise
Qwen_2.5_7B_instruct,random,numb_vector,5.860143184661865,layerwise
Qwen_2.5_7B_instruct,random,s1@L8,5.357430934906006,strict_fixed
Qwen_2.5_7B_instruct,random,s2@L16,5.545785903930664,strict_fixed
Qwen_2.5_7B_instruct,random,negemotion@L16,2.6181421279907227,strict_fixed
Qwen_2.5_7B_instruct,random,fear@L16,1.8321337699890137,strict_fixed
