model,condition,probe,mean_abs_proj,kind
Llama_3.3_70B_instruct,negval,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,negval,s1@L24,0.40464460849761963,strict_fixed
Llama_3.3_70B_instruct,negval,s2@L24,0.2618313729763031,strict_fixed
Llama_3.3_70B_instruct,negval,negemotion@L24,0.005111606325954199,strict_fixed
Llama_3.3_70B_instruct,negval,fear@L24,0.3610696792602539,strict_fixed
Llama_3.3_70B_instruct,fear,s1_pain_vector,0.31758996844291687,layerwise
Llama_3.3_70B_instruct,fear,s2_pain_vector,0.2695266604423523,layerwise
Llama_3.3_70B_instruct,fear,s3_pain_vector,0.5716687440872192,layerwise
Llama_3.3_70B_instruct,fear,fear_vector,0.3326864242553711,layerwise
Llama_3.3_70B_instruct,fear,negemotion_vector,0.35861894488334656,layerwise
Llama_3.3_70B_instruct,fear,negworld_vector,0.588337779045105,layerwise
Llama_3.3_70B_instruct,fear,bodysens_vector,0.3631407618522644,layerwise
Llama_3.3_70B_instruct,fear,arousal_vector,0.4169200658798218,layerwise
Llama_3.3_70B_instruct,fear,random_vector,0.6795825958251953,layerwise
Llama_3.3_70B_instruct,fear,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,fear,s1@L24,0.37555554509162903,strict_fixed
Llama_3.3_70B_instruct,fear,s2@L24,0.21009677648544312,strict_fixed
Llama_3.3_70B_instruct,fear,negemotion@L24,0.4995756447315216,strict_fixed
Llama_3.3_70B_instruct,fear,fear@L24,0.003133248072117567,strict_fixed
Llama_3.3_70B_instruct,s1s2_negval,s1_pain_vector,0.3167547285556793,layerwise
Llama_3.3_70B_instruct,s1s2_negval,s2_pain_vector,0.26227328181266785,layerwise
Llama_3.3_70B_instruct,s1s2_negval,s3_pain_vector,0.5439156293869019,layerwise
Llama_3.3_70B_instruct,s1s2_negval,fear_vector,0.35375189781188965,layerwise
Llama_3.3_70B_instruct,s1s2_negval,negemotion_vector,0.3552049994468689,layerwise
Llama_3.3_70B_instruct,s1s2_negval,negworld_vector,0.6139143705368042,layerwise
Llama_3.3_70B_instruct,s1s2_negval,bodysens_vector,0.3585088551044464,layerwise
Llama_3.3_70B_instruct,s1s2_negval,arousal_vector,0.3764972686767578,layerwise
Llama_3.3_70B_instruct,s1s2_negval,random_vector,0.6582406759262085,layerwise
Llama_3.3_70B_instruct,s1s2_negval,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,s1s2_negval,s1@L24,0.29287710785865784,strict_fixed
Llama_3.3_70B_instruct,s1s2_negval,s2@L24,0.277911514043808,strict_fixed
Llama_3.3_70B_instruct,s1s2_negval,negemotion@L24,0.0049448139034211636,strict_fixed
Llama_3.3_70B_instruct,s1s2_negval,fear@L24,0.29947730898857117,strict_fixed
Llama_3.3_70B_instruct,s1s2_fear,s1_pain_vector,0.3220055103302002,layerwise
Llama_3.3_70B_instruct,s1s2_fear,s2_pain_vector,0.25682055950164795,layerwise
Llama_3.3_70B_instruct,s1s2_fear,s3_pain_vector,0.5709409713745117,layerwise
Llama_3.3_70B_instruct,s1s2_fear,fear_vector,0.3145265579223633,layerwise
Llama_3.3_70B_instruct,s1s2_fear,negemotion_vector,0.32747021317481995,layerwise
Llama_3.3_70B_instruct,s1s2_fear,negworld_vector,0.5473414659500122,layerwise
Llama_3.3_70B_instruct,s1s2_fear,bodysens_vector,0.35526174306869507,layerwise
Llama_3.3_70B_instruct,s1s2_fear,arousal_vector,0.41682660579681396,layerwise
Llama_3.3_70B_instruct,s1s2_fear,random_vector,0.6807110905647278,layerwise
Llama_3.3_70B_instruct,s1s2_fear,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,s1s2_fear,s1@L24,0.19979283213615417,strict_fixed
Llama_3.3_70B_instruct,s1s2_fear,s2@L24,0.048311248421669006,strict_fixed
Llama_3.3_70B_instruct,s1s2_fear,negemotion@L24,0.43697425723075867,strict_fixed
Llama_3.3_70B_instruct,s1s2_fear,fear@L24,0.0032218657433986664,strict_fixed
Llama_3.3_70B_instruct,random,s1_pain_vector,0.3161347508430481,layerwise
Llama_3.3_70B_instruct,random,s2_pain_vector,0.27003005146980286,layerwise
Llama_3.3_70B_instruct,random,s3_pain_vector,0.5556195378303528,layerwise
Llama_3.3_70B_instruct,random,fear_vector,0.3472091853618622,layerwise
Llama_3.3_70B_instruct,random,negemotion_vector,0.3665808141231537,layerwise
Llama_3.3_70B_instruct,random,negworld_vector,0.5990003943443298,layerwise
Llama_3.3_70B_instruct,random,bodysens_vector,0.36254721879959106,layerwise
Llama_3.3_70B_instruct,random,arousal_vector,0.41195353865623474,layerwise
Llama_3.3_70B_instruct,random,random_vector,0.6687986850738525,layerwise
Llama_3.3_70B_instruct,random,numb_vector,0.0,layerwise
Llama_3.3_70B_instruct,random,s1@L24,0.36491188406944275,strict_fixed
Llama_3.3_70B_instruct,random,s2@L24,0.21339964866638184,strict_fixed
Llama_3.3_70B_instruct,random,negemotion@L24,0.5443657636642456,strict_fixed
Llama_3.3_70B_instruct,random,fear@L24,0.18430987000465393,strict_fixed
