model,condition,probe,mean_abs_proj,kind
Qwen_2.5_7B_base,s1s2_fear,arousal_vector,6.7566657066345215,layerwise
Qwen_2.5_7B_base,s1s2_fear,random_vector,5.894449710845947,layerwise
Qwen_2.5_7B_base,s1s2_fear,numb_vector,9.181196212768555,layerwise
Qwen_2.5_7B_base,s1s2_fear,s1@L8,0.8454269766807556,strict_fixed
Qwen_2.5_7B_base,s1s2_fear,s2@L16,0.7907413244247437,strict_fixed
Qwen_2.5_7B_base,s1s2_fear,negemotion@L16,2.066638708114624,strict_fixed
Qwen_2.5_7B_base,s1s2_fear,fear@L16,0.018849080428481102,strict_fixed
Qwen_2.5_7B_base,random,s1_pain_vector,4.162186145782471,layerwise
Qwen_2.5_7B_base,random,s2_pain_vector,3.717148542404175,layerwise
Qwen_2.5_7B_base,random,s3_pain_vector,5.010332107543945,layerwise
Qwen_2.5_7B_base,random,fear_vector,4.061140537261963,layerwise
Qwen_2.5_7B_base,random,negemotion_vector,5.2686333656311035,layerwise
Qwen_2.5_7B_base,random,negworld_vector,5.535959243774414,layerwise
Qwen_2.5_7B_base,random,bodysens_vector,4.776354789733887,layerwise
Qwen_2.5_7B_base,random,arousal_vector,6.99562931060791,layerwise
Qwen_2.5_7B_base,random,random_vector,5.988903045654297,layerwise
Qwen_2.5_7B_base,random,numb_vector,9.036885261535645,layerwise
Qwen_2.5_7B_base,random,s1@L8,1.9196381568908691,strict_fixed
Qwen_2.5_7B_base,random,s2@L16,3.5028462409973145,strict_fixed
Qwen_2.5_7B_base,random,negemotion@L16,3.2275030612945557,strict_fixed
Qwen_2.5_7B_base,random,fear@L16,2.357301950454712,strict_fixed
