model,condition,probe,mean_abs_proj,kind
Mistral_7B_instruct,s1s2,fear@L16,0.2870882451534271,strict_fixed
Mistral_7B_instruct,negval,s1_pain_vector,0.3452569246292114,layerwise
Mistral_7B_instruct,negval,s2_pain_vector,0.38204941153526306,layerwise
Mistral_7B_instruct,negval,s3_pain_vector,0.4819616377353668,layerwise
Mistral_7B_instruct,negval,fear_vector,0.2585083842277527,layerwise
Mistral_7B_instruct,negval,negemotion_vector,0.2037198543548584,layerwise
Mistral_7B_instruct,negval,negworld_vector,0.2695988118648529,layerwise
Mistral_7B_instruct,negval,bodysens_vector,0.23655690252780914,layerwise
Mistral_7B_instruct,negval,arousal_vector,0.5171388983726501,layerwise
Mistral_7B_instruct,negval,random_vector,0.4510977268218994,layerwise
Mistral_7B_instruct,negval,numb_vector,0.3376203179359436,layerwise
Mistral_7B_instruct,negval,s1@L12,0.1918250173330307,strict_fixed
Mistral_7B_instruct,negval,s2@L16,0.26667606830596924,strict_fixed
Mistral_7B_instruct,negval,negemotion@L16,0.002174308290705085,strict_fixed
Mistral_7B_instruct,negval,fear@L16,0.21329304575920105,strict_fixed
Mistral_7B_instruct,fear,s1_pain_vector,0.3392449915409088,layerwise
Mistral_7B_instruct,fear,s2_pain_vector,0.3846031427383423,layerwise
Mistral_7B_instruct,fear,s3_pain_vector,0.4545247554779053,layerwise
Mistral_7B_instruct,fear,fear_vector,0.22705787420272827,layerwise
Mistral_7B_instruct,fear,negemotion_vector,0.3161681890487671,layerwise
Mistral_7B_instruct,fear,negworld_vector,0.329004168510437,layerwise
Mistral_7B_instruct,fear,bodysens_vector,0.24392516911029816,layerwise
Mistral_7B_instruct,fear,arousal_vector,0.4676990509033203,layerwise
Mistral_7B_instruct,fear,random_vector,0.49349260330200195,layerwise
Mistral_7B_instruct,fear,numb_vector,0.29238542914390564,layerwise
Mistral_7B_instruct,fear,s1@L12,0.18548621237277985,strict_fixed
Mistral_7B_instruct,fear,s2@L16,0.2591659128665924,strict_fixed
Mistral_7B_instruct,fear,negemotion@L16,0.22775739431381226,strict_fixed
Mistral_7B_instruct,fear,fear@L16,0.0021281542722135782,strict_fixed
Mistral_7B_instruct,s1s2_negval,s1_pain_vector,0.2725038528442383,layerwise
Mistral_7B_instruct,s1s2_negval,s2_pain_vector,0.2497214525938034,layerwise
Mistral_7B_instruct,s1s2_negval,s3_pain_vector,0.4837260842323303,layerwise
Mistral_7B_instruct,s1s2_negval,fear_vector,0.2583863437175751,layerwise
Mistral_7B_instruct,s1s2_negval,negemotion_vector,0.2038099616765976,layerwise
Mistral_7B_instruct,s1s2_negval,negworld_vector,0.2818692922592163,layerwise
Mistral_7B_instruct,s1s2_negval,bodysens_vector,0.23701977729797363,layerwise
Mistral_7B_instruct,s1s2_negval,arousal_vector,0.5444968938827515,layerwise
Mistral_7B_instruct,s1s2_negval,random_vector,0.4481690526008606,layerwise
Mistral_7B_instruct,s1s2_negval,numb_vector,0.34955650568008423,layerwise
Mistral_7B_instruct,s1s2_negval,s1@L12,0.1027488112449646,strict_fixed
Mistral_7B_instruct,s1s2_negval,s2@L16,0.06559036672115326,strict_fixed
Mistral_7B_instruct,s1s2_negval,negemotion@L16,0.0019854451529681683,strict_fixed
Mistral_7B_instruct,s1s2_negval,fear@L16,0.21230199933052063,strict_fixed
Mistral_7B_instruct,s1s2_fear,s1_pain_vector,0.27102696895599365,layerwise
Mistral_7B_instruct,s1s2_fear,s2_pain_vector,0.2589028775691986,layerwise
Mistral_7B_instruct,s1s2_fear,s3_pain_vector,0.4561392068862915,layerwise
Mistral_7B_instruct,s1s2_fear,fear_vector,0.2283630520105362,layerwise
Mistral_7B_instruct,s1s2_fear,negemotion_vector,0.308371901512146,layerwise
Mistral_7B_instruct,s1s2_fear,negworld_vector,0.3249399662017822,layerwise
Mistral_7B_instruct,s1s2_fear,bodysens_vector,0.24144522845745087,layerwise
Mistral_7B_instruct,s1s2_fear,arousal_vector,0.4858044385910034,layerwise
Mistral_7B_instruct,s1s2_fear,random_vector,0.4914948046207428,layerwise
Mistral_7B_instruct,s1s2_fear,numb_vector,0.3016660213470459,layerwise
Mistral_7B_instruct,s1s2_fear,s1@L12,0.11228214204311371,strict_fixed
Mistral_7B_instruct,s1s2_fear,s2@L16,0.06121745705604553,strict_fixed
Mistral_7B_instruct,s1s2_fear,negemotion@L16,0.2205272614955902,strict_fixed
Mistral_7B_instruct,s1s2_fear,fear@L16,0.0021081226877868176,strict_fixed
Mistral_7B_instruct,random,s1_pain_vector,0.35520046949386597,layerwise
Mistral_7B_instruct,random,s2_pain_vector,0.38696908950805664,layerwise
Mistral_7B_instruct,random,s3_pain_vector,0.48675593733787537,layerwise
Mistral_7B_instruct,random,fear_vector,0.2893020510673523,layerwise
Mistral_7B_instruct,random,negemotion_vector,0.3193230926990509,layerwise
Mistral_7B_instruct,random,negworld_vector,0.32892417907714844,layerwise
Mistral_7B_instruct,random,bodysens_vector,0.23537187278270721,layerwise
Mistral_7B_instruct,random,arousal_vector,0.5047351121902466,layerwise
Mistral_7B_instruct,random,random_vector,0.4685111939907074,layerwise
Mistral_7B_instruct,random,numb_vector,0.3214803636074066,layerwise
Mistral_7B_instruct,random,s1@L12,0.19684384763240814,strict_fixed
Mistral_7B_instruct,random,s2@L16,0.2691989541053772,strict_fixed
Mistral_7B_instruct,random,negemotion@L16,0.2936916649341583,strict_fixed
Mistral_7B_instruct,random,fear@L16,0.2859102487564087,strict_fixed
